1.0443568,1.4009836e-10,234.90767045454547
0.11345359,7.805007e-12,234.90767045454547
-0.5546776,4.854457e-13,123.046875
-3.6679366,4.7830784e-11,172.265625
-1.8673307,1.5252889e-10,184.5703125
-4.404092,7.954632e-13,184.5703125
0.364083,1.0649584e-10,143.5546875
0.114758685,4.6323848e-11,129.19921875
-1.1352925,9.602063e-11,117.45383522727272
0.27975407,7.8989856e-11,143.5546875
-2.6967814,1.0110757e-09,112.34714673913044
-3.7713933,1.0141474e-10,117.45383522727272
-4.4768777,2.153362e-13,107.666015625
-0.7474117,2.3042099e-10,117.45383522727272
-2.3965755,4.4081048e-11,161.4990234375
-0.29006004,2.1977795e-11,112.34714673913044
-0.8770416,2.0545757e-12,151.99908088235293
1.6582891,6.549974e-11,135.99917763157896
-4.0506706,3.4350783e-11,151.99908088235293
-2.0772076,1.1040625e-10,184.5703125
-1.3692025,7.0407152e-12,151.99908088235293
-0.37447014,2.4280888e-10,129.19921875
1.8732623,6.932332e-11,135.99917763157896
-1.6695758,6.109794e-14,143.5546875
-1.1134672,8.466299e-11,184.5703125
-3.7956228,3.2685394e-13,117.45383522727272
-1.3206811,2.3261564e-10,112.34714673913044
2.5804484,1.0968822e-10,143.5546875
-3.1821852,7.142682e-11,161.4990234375
-0.6196375,4.366694e-10,161.4990234375
-2.2628667,9.4183814e-11,184.5703125
-2.687326,8.821408e-11,135.99917763157896
-0.5041808,7.7287454e-11,215.33203125
-2.5095878,2.6231026e-10,215.33203125
-1.420118,7.536132e-11,129.19921875
-1.5057364,1.1080973e-11,184.5703125
-4.414516,6.517111e-11,117.45383522727272
0.98692954,5.398218e-11,107.666015625
-1.5117745,8.027708e-13,234.90767045454547
0.84376657,2.0793192e-10,123.046875
-3.0887146,2.8818875e-10,117.45383522727272
-1.7866902,1.9305847e-11,184.5703125
-0.38911968,1.17057e-12,129.19921875
1.9774685,1.4377844e-12,198.76802884615384
-2.3152137,2.2232909e-10,135.99917763157896
-1.184419,4.1357985e-12,123.046875
-2.1970131,1.591502e-12,135.99917763157896
0.61592925,4.2362204e-11,123.046875
1.2336302,3.5041496e-13,83.35433467741936
0.48778546,1.5659914e-10,112.34714673913044
0.8341253,4.0032543e-12,112.34714673913044
-3.5644574,9.8683535e-12,143.5546875
-0.16400453,1.9308782e-11,117.45383522727272
-0.5949838,5.8621746e-11,123.046875
-0.76080215,3.4558054e-11,143.5546875
-0.90913343,1.7737075e-12,123.046875
-2.9683988,2.3461484e-12,151.99908088235293
-0.27230173,3.6334353e-12,92.28515625
2.0190916,2.1925494e-11,184.5703125
1.2346752,1.4498089e-12,143.5546875
-3.4158957,1.9842346e-10,112.34714673913044
-0.43735185,3.284211e-12,123.046875
-4.700006,5.676192e-10,135.99917763157896
-3.7595572,1.2740333e-12,123.046875
-3.0122392,3.7674135e-12,151.99908088235293
-0.663405,1.7152477e-10,135.99917763157896
-0.75078183,2.7207265e-13,107.666015625
-1.6333454,5.921782e-12,99.38401442307692
-0.30890644,1.2703948e-11,107.666015625
-3.153945,2.8524358e-11,95.703125
-1.6759847,5.1057943e-11,117.45383522727272
-2.5322456,8.683502e-11,107.666015625
-1.9896698,4.8567178e-11,135.99917763157896
-1.6783826,2.1695898e-10,123.046875
-6.2399774,9.473192e-13,107.666015625
-1.9465927,5.4066068e-11,123.046875
-2.550357,6.4661276e-11,172.265625
-0.4910931,4.3666737e-11,123.046875
-3.1984575,6.23968e-11,172.265625
-2.518534,4.4963908e-11,161.4990234375
-3.2089782,1.1504785e-10,89.10290948275862
-1.288591,3.2457385e-12,89.10290948275862
1.839167,1.5231087e-10,107.666015625
-0.8014445,3.956572e-12,123.046875
-5.9524455,1.7946089e-10,129.19921875
-3.1660118,8.389627e-12,129.19921875
2.0882363,3.5798662e-12,80.74951171875
2.7368195,9.356636e-11,117.45383522727272
-3.5599103,4.523046e-12,129.19921875
-4.7806807,1.9859857e-10,135.99917763157896
-3.317915,2.592475e-10,117.45383522727272
-2.9003162,3.6390959e-13,161.4990234375
-1.8456436,2.6106402e-11,95.703125
-1.4689777,3.4469447e-10,161.4990234375
-1.2477384,1.9167589e-12,151.99908088235293
-0.79000056,2.6347533e-13,107.666015625
3.8484457,1.5521928e-12,184.5703125
1.7723641,3.780113e-11,129.19921875
-4.8679557,8.155985e-13,123.046875
1.3933262,2.491985e-11,151.99908088235293
1.3596905,3.1889096e-11,135.99917763157896
-3.040785,6.4082545e-11,112.34714673913044
0.83727074,7.578272e-11,123.046875
-2.9545667,3.3259066e-11,92.28515625
3.7489262,2.612059e-12,143.5546875
-3.2126503,1.723823e-11,198.76802884615384
-3.919626,1.5667674e-10,151.99908088235293
-3.4006536,8.6562745e-12,117.45383522727272
-3.9996486,3.936863e-13,151.99908088235293
-1.3863575,6.20629e-11,143.5546875
-1.0772613,4.0020917e-11,151.99908088235293
-0.1321474,2.4311447e-10,112.34714673913044
-2.4789956,1.259091e-10,117.45383522727272
-0.18413052,6.7427855e-11,143.5546875
-1.7186576,2.7705631e-11,151.99908088235293
-1.5455424,1.14758536e-10,172.265625
-2.4331565,2.1059854e-10,117.45383522727272
-4.0372944,3.389243e-11,103.359375
-1.8695911,1.3486469e-11,129.19921875
-1.5639185,5.933749e-11,172.265625
-1.1204726,1.8039743e-11,123.046875
-1.2817048,1.582675e-11,161.4990234375
-1.641368,8.695015e-11,151.99908088235293
-0.9978664,3.717973e-11,234.90767045454547
-3.273071,4.1196951e-10,161.4990234375
-3.9325209,5.83739e-14,117.45383522727272
-0.7535531,1.0334273e-10,129.19921875
-2.4283032,1.7616356e-11,184.5703125
-0.015339444,9.3838604e-11,151.99908088235293
-1.6098027,7.14849e-12,135.99917763157896
-0.7651201,5.845805e-11,129.19921875
1.3505461,2.3855926e-10,112.34714673913044
-0.4528388,1.9341267e-13,117.45383522727272
-5.88306,7.378219e-11,129.19921875
-0.4676413,3.5599863e-12,129.19921875
-2.0174408,9.776482e-11,172.265625
-0.7366593,1.0302651e-11,107.666015625
-5.797713,1.586925e-12,184.5703125
-0.59524405,6.7042756e-12,129.19921875
-0.8788337,1.9117678e-12,112.34714673913044
-3.0159779,9.593985e-12,151.99908088235293
0.35268006,1.0552178e-11,123.046875
-4.094051,9.407253e-12,99.38401442307692
-2.355643,7.433499e-12,215.33203125
-2.6006136,3.4264543e-11,123.046875
-3.7961292,1.8293615e-13,143.5546875
-0.6512575,4.174014e-12,161.4990234375
-3.2472785,1.2719932e-10,143.5546875
-2.2288146,5.505338e-10,172.265625
-2.6002352,1.2287023e-12,151.99908088235293
-3.1032445,1.3207373e-10,117.45383522727272
-2.083471,5.4139235e-11,123.046875
-1.9925624,7.861301e-12,99.38401442307692
-6.081763,5.1099473e-13,89.10290948275862
-1.4998995,1.769278e-10,117.45383522727272
-6.1470413,9.210492e-10,184.5703125
-1.3130181,9.359807e-12,172.265625
-3.9834855,1.1747117e-11,129.19921875
-1.9385266,8.733955e-11,129.19921875
-3.9909847,1.4278931e-10,99.38401442307692
-2.4459264,2.5374094e-10,135.99917763157896
-0.15507795,1.7129569e-10,172.265625
-0.5513533,4.208752e-14,135.99917763157896
-0.06861495,2.321279e-11,135.99917763157896
-4.5435934,6.7555295e-11,123.046875
0.4651155,1.7126722e-10,215.33203125
-1.3248526,3.767959e-12,107.666015625
-1.1679047,1.2490334e-11,117.45383522727272
